"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"lozi1239",0.483949540824297,0.221697849910845,0.0953733016022559,0.888478125074659,"lozi1239","0","0","0","S Africa",24.7398,-17.7052,"lozi1239"
"sout2807",0.290584475844426,0.210367857081737,0.0215213418248508,0.78243081332808,"sout2807","0","0","0","S Africa",27.89,-28.78,"sout2807"
"kgal1244",0.229866855637645,0.185227795316148,0.0145880613704494,0.700387760497167,"kgal1244","0","0","0","S Africa",22.72016,-24.9208,"kgal1244"
"tswa1253",0.211101798945417,0.169809958972248,0.0141908903542921,0.642690050145688,"tswa1253","0","0","0","S Africa",24.7587,-24.368,"tswa1253"
"chuw1238",0.575256164096728,0.237571143631132,0.115884188186818,0.952701731364216,"chuw1238","0","1","0","S Africa",37.1231,-17.3428,"chuw1238"
"makh1266",0.590365394738897,0.227007454303982,0.141971768727384,0.945339283456748,"makh1266","0","1","0","S Africa",39.5323,-13.6443,"makh1266"
"makh1264",0.401053508767884,0.228082356524763,0.0512923926054387,0.860744747569533,"makh1264","0","0","0","S Africa",38.8052,-14.8509,"makh1264"
"nort2795",0.251653926268843,0.192330286470235,0.017417118036609,0.721771156585449,"nort2795","0","0","0","S Africa",27.4096,-20.2513,"nort2795"
"tson1249",0.241308289816187,0.186018807296777,0.0175454835619334,0.702904192410344,"tson1249","0","0","0","S Africa",31.8105,-23.5754,"tson1249"
"tswa1255",0.247310708985825,0.191005296199411,0.0171999584402925,0.71562097359076,"tswa1255","0","0","0","S Africa",32.4287,-22.9891,"tswa1255"
"kala1384",0.24311564919999,0.19020811089402,0.0171973169501912,0.716357001300244,"kala1384","0","0","0","S Africa",27.401,-21.2887,"kala1384"
"shon1251",0.316938835406471,0.215449131805038,0.026421143268353,0.794268941739753,"shon1251","0","0","0","S Africa",29.75725,-17.20849,"shon1251"
"ndam1239",0.46394848346077,0.219744001255974,0.0872000941924885,0.876279164070091,"ndam1239","0","1","0","S Africa",36.0271,-8.40485,"ndam1239"
"fipa1238",0.494219344675569,0.23220917559356,0.085433496699566,0.907656809935528,"fipa1238","0","1","0","S Africa",31.3442,-7.88963,"fipa1238"
"mamb1296",0.368687180594409,0.217766573579439,0.0438265666103115,0.825405194813844,"mamb1296","0","0","0","S Africa",31.2269,-8.86817,"mamb1296"
"nyak1260",0.478503271864593,0.220551322067001,0.0896460676108002,0.886752118385175,"nyak1260","0","1","0","S Africa",33.7763,-9.71018,"nyak1260"
"mbug1242",0.372753237061134,0.205911778952194,0.0575411281705483,0.809919416781018,"mbug1242","0","0","0","S Africa",35.8133,-3.75763,"mbug1242"
"tote1238",0.566673975471828,0.220301652649794,0.135786374091699,0.929308528246946,"tote1238","0","1","0","S Africa",24.3751,-16.9575,"tote1238"
"keme1240",0.0660274606888148,0.0578818956250368,0.00586053743731541,0.224227784211866,"keme1240","0","0","0","African Savannah",10.4984,6.69577,"keme1240"
"ncan1245",0.0704927104957458,0.0600443619228102,0.00665086809758025,0.229972391687697,"ncan1245","0","0","0","African Savannah",10.5312,6.50696,"ncan1245"
"noon1243",0.0772104483072552,0.0652091044135894,0.00771504539497791,0.252634659418256,"noon1243","0","0","0","African Savannah",10.5707,6.37256,"noon1243"
"bekw1241",0.0782106092433097,0.0805750961234393,0.00465498369852113,0.305240358178673,"bekw1241","0","0","0","African Savannah",8.86489,6.73737,"bekw1241"
"abar1238",0.0625724507310196,0.0545193625667004,0.00551586895307035,0.212528127508803,"abar1238","0","0","0","African Savannah",10.2267,6.5805,"abar1238"
"esim1238",0.0657374785482202,0.0606307969054288,0.00537952807298701,0.22957694169114,"esim1238","0","0","0","African Savannah",9.86936,6.50094,"esim1238"
"tivv1240",0.069893175328391,0.0718989174888362,0.00419274547167933,0.271010676815976,"tivv1240","0","0","0","African Savannah",9.26287,6.88039,"tivv1240"
"baba1266",0.0960534977519807,0.0787461386584372,0.00971999758877957,0.308502584229235,"baba1266","0","0","0","African Savannah",10.2869,5.97863,"baba1266"
"bafu1246",0.0797425260137172,0.0670655123194985,0.00779435351947995,0.260652362440241,"bafu1246","0","0","0","African Savannah",10.1194,6.14153,"bafu1246"
"bamu1253",0.201898753902704,0.136521739985482,0.0288798754533142,0.540513012376059,"bamu1253","0","0","0","African Savannah",10.8477,5.49017,"bamu1253"
"meta1238",0.0995058359362001,0.0857128267430807,0.00934013282318794,0.331271895905304,"meta1238","0","0","0","African Savannah",9.87416,5.88942,"meta1238"
"wawa1246",0.137341409244216,0.115920866383242,0.0122567728592682,0.444488813221038,"wawa1246","0","0","0","African Savannah",11.7802,6.68974,"wawa1246"
"njan1240",0.128215402432748,0.105385370693582,0.0121146289430761,0.404710897820743,"njan1240","0","0","0","African Savannah",11.51,6.41,"njan1240"
"samb1311",0.155383204340011,0.115369117209386,0.0181876661101337,0.449555877095896,"samb1311","0","0","0","African Savannah",11.7077,8.06905,"samb1311"
"gaaa1245",0.1651078208908,0.12160008043462,0.0195563308360855,0.479920077520122,"gaaa1245","0","0","0","African Savannah",11.9603,8.4809,"gaaa1245"
"tika1246",0.193275210826141,0.142639398096418,0.0216801322994461,0.553004587410312,"tika1246","0","0","0","African Savannah",11.6104,5.87004,"tika1246"
