"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"taji1246",0.00768537593540959,0.0373798475714587,3.83105232065567e-09,0.0709590228977259,"taji1246","0","1","0","Oceania",120.01,-0.31553,"taji1246"
"aben1249",0.00531739946674665,0.0294105658448935,2.62570892836206e-09,0.0477386232952387,"aben1249","0","0","1","Oceania",120.2,15.4131,"aben1249"
"boto1242",0.00479262415595338,0.0260801760373317,3.27177755447503e-09,0.0449690771844012,"boto1242","0","1","1","Oceania",120.164,15.2315,"boto1242"
"tina1248",0.00579773776012777,0.0354291213499374,3.04592294039379e-09,0.0480256059312663,"tina1248","0","1","0","Oceania",120.095,15.5797,"tina1248"
"remo1247",0.00628555237982131,0.0359645978014245,2.83099709197318e-09,0.0548370463009206,"remo1247","0","0","0","Oceania",121.453,14.6254,"remo1247"
"cent2084",0.00443914165186389,0.0287805141531846,2.24825589559526e-09,0.0324904444119669,"cent2084","0","1","0","Oceania",121.857,17.9571,"cent2084"
"yoga1237",0.00395083463936559,0.0233289510284746,2.26023348976196e-09,0.0358471999043333,"yoga1237","0","0","0","Oceania",121.718,16.7015,"yoga1237"
"iban1267",0.00390107174828787,0.0245339191488214,2.94786175530375e-09,0.0323051309248521,"iban1267","0","0","0","Oceania",121.891,17.4201,"iban1267"
"mala1534",0.00380204455059627,0.0215810366483698,2.5135794612106e-09,0.033801070076966,"mala1534","0","0","0","Oceania",121.391322,17.844833,"mala1534"
"isna1241",0.00421908091875824,0.0263257733067754,2.15067585063786e-09,0.0332064670687188,"isna1241","0","0","0","Oceania",121.16,18.2139,"isna1241"
"dupa1235",0.0048524563386928,0.0288735683919209,3.10976456640217e-09,0.041045301437273,"dupa1235","0","0","1","Oceania",122.188,17.3748,"dupa1235"
"arta1239",0.00460149732907906,0.0292823494069458,2.52558735751899e-09,0.0361811012877229,"arta1239","0","1","1","Oceania",121.656,16.4185,"arta1239"
"ilok1237",0.00462123377950082,0.0284114796093594,2.47034257880307e-09,0.0370908020778068,"ilok1237","0","0","1","Oceania",120.993,15.9361,"ilok1237"
"ahin1234",0.00413318684683101,0.0253836444655661,2.66926125665688e-09,0.032245545876148,"ahin1234","0","0","0","Oceania",120.90003,16.321,"ahin1234"
"kele1259",0.00364283290711826,0.0210835703664128,2.78471280825709e-09,0.030487130839385,"kele1259","0","0","0","Oceania",121.035,16.7099,"kele1259"
"kara1487",0.00443936647762672,0.0281359502173339,2.67376593016396e-09,0.0352856459591752,"kara1487","0","0","1","Oceania",120.956,16.5655,"kara1487"
"ibal1244",0.00382116801462824,0.0246537149767653,2.47831756177048e-09,0.0323414224490868,"ibal1244","0","0","1","Oceania",120.695,16.4263,"ibal1244"
"pang1290",0.00464634182293419,0.0299812520480827,3.04906811379889e-09,0.0376847369640034,"pang1290","0","0","0","Oceania",120.365,15.9377,"pang1290"
"ilon1239",0.00493643734527592,0.0312398263270667,2.48068307974366e-09,0.0383566667564654,"ilon1239","0","0","0","Oceania",121.547,16.3785,"ilon1239"
"tuwa1243",0.00400075366366433,0.0234983438303067,2.29937737346963e-09,0.0363573599123018,"tuwa1243","0","0","0","Oceania",121.113,16.6646,"tuwa1243"
"cent2292",0.00355513954116483,0.021116223279924,2.51226011490609e-09,0.032651543311033,"cent2292","0","1","0","Oceania",120.92,17.08,"cent2292"
"fina1242",0.00379719005839072,0.0235348079888237,2.26262925881619e-09,0.0320752231048988,"fina1242","0","0","1","Oceania",121.11,17.0319,"fina1242"
"kank1243",0.00417109989600654,0.0268454723842794,2.14949862560548e-09,0.0319227106888091,"kank1243","0","0","1","Oceania",120.689,16.8548,"kank1243"
"limo1248",0.00428651684095424,0.0257188492616919,2.4230912409185e-09,0.0366776388010877,"limo1248","0","0","1","Oceania",121.381,17.6081,"limo1248"
"ibat1238",0.00460939843843622,0.0262229182478209,2.69783237665053e-09,0.0400214747917222,"ibat1238","0","1","0","Oceania",121.909,18.9398,"ibat1238"
"ivat1242",0.00435410270552012,0.0253499936998775,2.53355061301334e-09,0.0373103794428949,"ivat1242","0","1","1","Oceania",121.85,20.77,"ivat1242"
"yami1254",0.00483552677117744,0.0285539621358733,2.17521444334526e-09,0.0429501732039818,"yami1254","0","1","1","Oceania",121.544,22.055,"yami1254"
"tbol1240",0.00824755874894181,0.044678137669929,3.00333791940216e-09,0.0764294286188438,"tbol1240","0","0","0","Oceania",124.538,6.20377,"tbol1240"
"agut1237",0.0108224171131927,0.0510715815140391,4.02575626398089e-09,0.116781033505756,"agut1237","0","1","0","Oceania",119.655,10.5328,"agut1237"
"atam1240",0.00480895552030973,0.0260949790837518,2.32491899998492e-09,0.0431404762223282,"atam1240","0","1","0","Oceania",125.499,7.7789,"atam1240"
"mati1250",0.00466475216553839,0.0264035339035172,2.40711966729985e-09,0.0422212682157764,"mati1250","0","0","1","Oceania",125.16,7.72124,"mati1250"
"west2555",0.00526816296578572,0.0293558660931992,2.2532383243258e-09,0.0483541468319092,"west2555","0","0","0","Oceania",124.825,7.6682,"west2555"
"obom1235",0.00532635548699931,0.0314437755319311,2.08110808172437e-09,0.0467963140195455,"obom1235","0","0","0","Oceania",125.09,7.29141,"obom1235"
"taga1272",0.0055931191769453,0.030443239503072,2.09830281811811e-09,0.0496564079498444,"taga1272","0","1","1","Oceania",125.175,6.9712,"taga1272"
"binu1244",0.00584335455955036,0.0327121318333855,1.85017803530904e-09,0.0516211582430145,"binu1244","0","1","0","Oceania",124.892,8.15933,"binu1244"
"east2694",0.00573996318870868,0.0308804870782723,2.03997297989431e-09,0.0556745013145529,"east2694","0","0","1","Oceania",123.5234,8.2475,"east2694"
"nort2885",0.00588864328239656,0.0325709084348156,1.83864366093195e-09,0.0585178512745189,"nort2885","0","1","1","Oceania",123.588,8.5232,"nort2885"
"buol1237",0.00721357536213274,0.0384688458560086,3.43562570605422e-09,0.0704905743388363,"buol1237","0","0","1","Oceania",121.519,0.97727,"buol1237"
"mara1404",0.00766477553745485,0.0404654797062769,3.06773217648992e-09,0.076183319579529,"mara1404","0","1","0","Oceania",124.175,7.79414,"mara1404"
"kina1250",0.00503817979957809,0.0279316581368683,2.52807784360079e-09,0.0432217204431376,"kina1250","0","0","0","Oceania",122.297,10.8131,"kina1250"
"masb1238",0.00524484057549181,0.0305613229219461,2.12260256197572e-09,0.0449562980348927,"masb1238","0","1","0","Oceania",123.63579,12.21453,"masb1238"
"bayb1234",0.00433267332318306,0.0215707155626814,2.11983094583628e-09,0.0407076536484063,"bayb1234","0","1","0","Oceania",124.8086,10.6956,"bayb1234"
"wara1300",0.00442773996370639,0.0226339901302696,2.33096257801846e-09,0.0425284074069224,"wara1300","0","0","1","Oceania",125.012,11.4911,"wara1300"
"romb1245",0.00467823635601797,0.0267283978977772,1.99872692413368e-09,0.0383854236923904,"romb1245","0","0","1","Oceania",122.56,12.4047,"romb1245"
"cebu1242",0.00553781768526508,0.0321680442286727,2.42579785779571e-09,0.0485654297896183,"cebu1242","0","0","0","Oceania",124.367,8.38799,"cebu1242"
"taus1251",0.00484024900022858,0.0280624583835183,2.6171452481896e-09,0.0405938425232937,"taus1251","0","0","0","Southeast Asia",118.88,5.12236,"taus1251"
"alba1269",0.00553978648932856,0.0321925639676904,2.41231473397374e-09,0.0460478489774579,"alba1269","0","1","1","Oceania",123.49,13.1989,"alba1269"
"fili1244",0.00532996611590446,0.0300570270129405,2.30731970282869e-09,0.0465989565331515,"fili1244","0","0","0","Oceania",123.464,12.265,"fili1244"
"taga1270",0.00506737758378213,0.0290735044918326,2.67781326909086e-09,0.0422456548185103,"taga1270","0","1","1","Oceania",121.747,14.06,"taga1270"
"cham1312",0.0131689900644576,0.0584303123810361,5.87904229843281e-09,0.132118514124537,"cham1312","0","1","0","Oceania",144.74474,13.438011,"cham1312"
"pala1344",0.0133541925660161,0.0579382244541111,4.91501114380506e-09,0.13902900941425,"pala1344","0","0","0","Oceania",134.476678,7.34138,"pala1344"
"teng1272",0.0157687485291452,0.0659049192860596,5.23280307126718e-09,0.172410669373611,"teng1272","0","1","0","Southeast Asia",113.037,-7.89069,"teng1272"
"puyu1239",0.0273493700180215,0.0948227988075709,3.4640726219057e-09,0.325042265183357,"puyu1239","0","0","1","Oceania",120.996,22.643,"puyu1239"
"amis1246",0.0209789078922312,0.0778004670879175,2.17516592335739e-09,0.228982563443792,"amis1246","0","0","1","Oceania",121.348,23.0917,"amis1246"
"kava1241",0.0195640546799841,0.0725739986093059,2.44300611473803e-09,0.215130059133375,"kava1241","0","1","0","Oceania",121.645,24.6947,"kava1241"
"atay1247",0.0245330980189761,0.0888256467839334,2.35933279421979e-09,0.275328588717565,"atay1247","0","0","0","Oceania",121.388,24.5209,"atay1247"
"thao1240",0.0237197534924126,0.0846807030918774,1.8985309741307e-09,0.27173574151917,"thao1240","0","1","0","Oceania",120.93,23.8333,"thao1240"
"kulo1237",0.0253954158889179,0.0883390000914093,2.33668934625219e-09,0.285267032905511,"kulo1237","0","1","0","Oceania",120.976,23.7562,"kulo1237"
"sais1237",0.025407081313355,0.0908195239275587,3.044361012037e-09,0.297393317344799,"sais1237","0","1","1","Oceania",121.067,24.6043,"sais1237"
"kana1286",0.532214702745641,0.325426362691322,0.0133590672549964,0.994935807492455,"kana1286","1","0","0","Oceania",120.887,23.3235,"kana1286"
"saar1237",0.098618756128233,0.17778271187601,6.42218768603623e-06,0.678494432102705,"saar1237","0","0","0","Oceania",120.711,23.2632,"saar1237"
