"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"lavu1241",0.345824524319598,0.28563335934089,0.00457000023470418,0.932977881438684,"lavu1241","1","0","0","Oceania",159.119,-9.05569,"lavu1241"
"wadj1254",-0.308222238342138,0.271011723997488,-0.908575252977888,-0.00455462127498095,"wadj1254","0","1","1","N Australia",130.737,-12.8596,"wadj1254"
"biwa1243",0.113223838027656,0.131203737272116,0.00207584968390841,0.491225612461434,"biwa1243","1","0","1","N Coast New Guinea",143.873,-4.39429,"biwa1243"
"kuot1243",-0.0100480608165149,0.0322929610064254,-0.0920900159814652,-2.55688887413712e-07,"kuot1243","0","0","1","N Coast New Guinea",151.537,-3.06952,"kuot1243"
"naas1242",0.150747010210382,0.157140381013086,0.00355562882357321,0.589173168900598,"naas1242","1","0","1","Oceania",155.632,-6.46022,"naas1242"
"siwa1245",0.149603555026137,0.162677699563336,0.00266669768660249,0.604259672754614,"siwa1245","1","0","1","Oceania",155.452,-6.6429,"siwa1245"
"tere1278",0.135518747671406,0.154531848273751,0.00187204356850796,0.575316955613655,"tere1278","1","0","1","Oceania",155.745,-6.70051,"tere1278"
"awar1249",0.031817106368185,0.0668056300821688,3.76605081057108e-05,0.227555442644079,"awar1249","1","0","0","N Coast New Guinea",144.836,-4.13554,"awar1249"
"yima1243",-0.6078403885249,0.246278527164389,-0.969981997781054,-0.114850588146155,"yima1243","0","1","0","N Coast New Guinea",143.572,-4.71731,"yima1243"
"taia1239",0.043007105996178,0.0854790822973445,6.81442441457181e-05,0.313580075371767,"taia1239","1","1","1","N Coast New Guinea",144.506,-4.05047,"taia1239"
"hata1243",-0.0290831048464523,0.0813264388204165,-0.274085298017396,-8.9390951277219e-07,"hata1243","0","0","0","N Coast New Guinea",134.037,-1.13531,"hata1243"
"sulk1246",-0.0123796179446756,0.0439610497739988,-0.117942767906523,-1.89180984844948e-07,"sulk1246","0","0","0","N Coast New Guinea",151.891,-5.03471,"sulk1246"
"yare1248",0.0395892192749936,0.0875109457137755,1.92209117719722e-05,0.30837023250208,"yare1248","1","0","0","S New Guinea",148.605,-9.50651,"yare1248"
"meya1236",-0.0255172294178108,0.0741389219549846,-0.243295913781381,-8.70157697998049e-07,"meya1236","0","0","0","N Coast New Guinea",133.618,-1.18016,"meya1236"
"kwin1241",-0.0992520436020307,0.184081625380059,-0.707335498744405,-4.22488941150296e-06,"kwin1241","0","1","0","N Australia",126.562,-14.2515,"kwin1241"
"ngar1284",-0.125063680020344,0.201574232437824,-0.755073022922237,-1.30551852922426e-05,"ngar1284","0","1","0","N Australia",126.433,-16.4006,"ngar1284"
"amam1246",0.0826934242596798,0.12420773111055,0.000313343114725087,0.467133323806661,"amam1246","1","0","0","S New Guinea",146.92,-7.9,"amam1246"
"kuni1267",0.0412086500126236,0.0758771501711167,8.75176551452916e-05,0.276020491277227,"kuni1267","1","0","0","S New Guinea",146.908,-8.09371,"kuni1267"
"fuyu1242",0.0174417854431287,0.0501690255004927,6.62571807658052e-06,0.145901087645113,"fuyu1242","1","0","0","S New Guinea",147.312,-8.6371,"fuyu1242"
"ward1246",-0.0915315203856759,0.166778631934658,-0.638407371546444,-1.30769467529143e-05,"ward1246","0","1","1","N Australia",132.604,-15.4155,"ward1246"
"yele1255",-0.18383887902891,0.246660602319495,-0.861863923938517,-7.07110269942602e-05,"yele1255","0","1","0","S New Guinea",154.127,-11.3796,"yele1255"
"goon1238",0.268876858295862,0.28521594131801,0.000286544255922433,0.937056941696468,"goon1238","1","1","1","N Australia",126.351,-18.4073,"goon1238"
"bilu1245",-0.109650646714882,0.174102077214919,-0.662930891248454,-9.22143830993493e-05,"bilu1245","0","1","0","Oceania",156.663,-7.92388,"bilu1245"
"maib1239",-0.0305760813015413,0.0855222125557181,-0.292711062717843,-1.39872852363357e-06,"maib1239","0","1","0","N Coast New Guinea",132.591,-1.3679,"maib1239"
"mali1284",-0.0110648043767413,0.0406198503219044,-0.100399293303278,-1.9718482059463e-07,"mali1284","0","0","0","N Coast New Guinea",152.214,-4.71826,"mali1284"
"qaqe1238",-0.00888287347456829,0.035686343224583,-0.0839534363130906,-1.54733049508778e-07,"qaqe1238","0","0","0","N Coast New Guinea",151.702,-4.45258,"qaqe1238"
"mali1285",-0.0246589596813429,0.070356420432141,-0.237535443111702,-5.98069880000219e-07,"mali1285","0","0","0","Mesoamerica",-98.6322,17.2122,"mali1285"
"east2556",-0.0182721824487827,0.0629265145598327,-0.172392738269242,-4.55240389461296e-07,"east2556","0","1","0","Mesoamerica",-98.0978,20.5991,"east2556"
"mezq1235",-0.0329572821189431,0.0860809928450169,-0.300934785222749,-2.39117474778252e-06,"mezq1235","0","1","0","Mesoamerica",-99.5564,20.2274,"mezq1235"
"quer1236",-0.0798512545797823,0.151061061724744,-0.579823226966951,-1.11579894406621e-05,"quer1236","0","0","0","Mesoamerica",-100.115,20.1396,"quer1236"
"temo1245",-0.046209335131147,0.111621917799361,-0.412855526392883,-3.71192532143027e-06,"temo1245","0","0","0","Mesoamerica",-99.6541,19.6001,"temo1245"
"soch1239",-0.00994020756140803,0.0387888146866199,-0.09488708946196,-1.52531340134679e-07,"soch1239","0","1","0","Mesoamerica",-96.6079,17.7985,"soch1239"
"quio1240",-0.00824649922541208,0.0318079060672444,-0.0786693375635159,-1.52645051903809e-07,"quio1240","0","1","0","Mesoamerica",-96.602,17.5621,"quio1240"
"alac1244",-0.0216609232154183,0.0634304994450749,-0.201478907286571,-5.87611334048725e-07,"alac1244","0","0","0","Mesoamerica",-98.58,17.25,"alac1244"
"magd1235",-0.00845807480571586,0.0323517873145825,-0.0808586956982933,-1.90678066853178e-07,"magd1235","0","1","0","Mesoamerica",-97.5413,17.2837,"magd1235"
"sanm1295",-0.00927980104329085,0.0334562814731008,-0.0873188433730133,-2.1265696539299e-07,"sanm1295","0","1","0","Mesoamerica",-97.622482,17.046881,"sanm1295"
"sant1436",-0.0153165382532256,0.0497296790699553,-0.145600048745939,-3.54549066457855e-07,"sant1436","0","0","0","Mesoamerica",-97.9484,16.7003,"sant1436"
"tezo1238",-0.011253651616937,0.0430281424280226,-0.105985607845909,-2.46030282989667e-07,"tezo1238","0","0","0","Mesoamerica",-97.9002,17.6155,"tezo1238"
"copa1237",-0.0102662270723266,0.0354388294966565,-0.0984857736910554,-3.10975885645351e-07,"copa1237","0","0","0","Mesoamerica",-97.9826,17.1541,"copa1237"
"guer1243",-0.0184870610340948,0.0592150768906283,-0.172573196310938,-4.48988397436101e-07,"guer1243","0","0","0","Mesoamerica",-98.18953,16.77226,"guer1243"
"zoog1238",-0.00844491583678805,0.0314383899346753,-0.0792280913682809,-1.42811413215757e-07,"zoog1238","0","1","0","Mesoamerica",-96.3433,17.2016,"zoog1238"
"sier1250",-0.00771682415283124,0.0302032598550478,-0.0691141381383817,-1.41800554808059e-07,"sier1250","0","1","0","Mesoamerica",-96.6191,17.4219,"sier1250"
"yatz1235",-0.00909847856667743,0.0341830760975281,-0.0811608467766095,-1.44655513414592e-07,"yatz1235","0","1","0","Mesoamerica",-96.284,17.1869,"yatz1235"
"mixt1426",-0.0138907887506682,0.0482433731876065,-0.130518465361053,-2.76307680187145e-07,"mixt1426","0","0","0","Mesoamerica",-96.2372,16.1724,"mixt1426"
"ocot1244",-0.0085273051332143,0.0343653824770146,-0.0774243666793523,-1.69735543472314e-07,"ocot1244","0","0","0","Mesoamerica",-96.7263,16.8258,"ocot1244"
"sanj1284",-0.00754608786052869,0.0298406327632932,-0.0699711001215776,-1.69407698518939e-07,"sanj1284","0","1","0","Mesoamerica",-96.5967,17.0332,"sanj1284"
"sant1451",-0.0167612595385475,0.0534357285495896,-0.162075193322526,-3.37298565440653e-07,"sant1451","0","1","0","Mesoamerica",-96.0486,16.033,"sant1451"
"coat1243",-0.0130034476284115,0.0415581382331079,-0.121895748209291,-2.47118262424773e-07,"coat1243","0","1","0","Mesoamerica",-96.7683,16.1463,"coat1243"
"sanb1241",-0.015808162322074,0.0505994706591094,-0.14912683498181,-2.81555460667248e-07,"sanb1241","0","0","0","Mesoamerica",-96.762,16.0409,"sanb1241"
"zani1235",-0.0107816517761505,0.0403868253548995,-0.101794843294333,-2.15251692914319e-07,"zani1235","0","0","0","Mesoamerica",-97.2876,16.6804,"zani1235"
"nopa1235",-0.019891355496025,0.063665178057242,-0.196292748731268,-3.04246556209343e-07,"nopa1235","0","1","1","Mesoamerica",-97.1339,16.0954,"nopa1235"
"mezo1235",-0.0124288136489166,0.0492023408989143,-0.119879111221544,-1.71133737824076e-07,"mezo1235","0","1","0","Mesoamerica",-97.5879,18.1442,"mezo1235"
"sanm1301",-0.0165181051581528,0.0615060081051649,-0.173314780627328,-1.53142715505553e-07,"sanm1301","0","0","0","Mesoamerica",-97.5936,18.74,"sanm1301"
"papa1238",-0.0253080131795899,0.0768060485356902,-0.246624382619569,-4.21183083116317e-07,"papa1238","0","0","0","Mesoamerica",-97.2554,20.5671,"papa1238"
"filo1235",-0.0131580067701315,0.0463837450097932,-0.120233296396569,-2.95329147168621e-07,"filo1235","0","0","0","Mesoamerica",-97.5931,20.1415,"filo1235"
