"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"nort3139",0.6041365818176,0.0875774638899622,0.369382381609051,0.753615764055764,"nort3139","0","1","0","Greater Mesopotamia",36.0468,34.1709,"nort3139"
"chad1249",-0.369311582831673,0.0769184336624573,-0.528595989577679,-0.183287087541523,"chad1249","0","0","0","African Savannah",13.5,14.67,"chad1249"
"egyp1253",0.603744530601073,0.0858659141545715,0.3710161856029,0.749855687004024,"egyp1253","0","1","0","N Africa",31,31,"egyp1253"
"east2690",0.603934901326773,0.0853348493597828,0.376117088568772,0.748849275060352,"east2690","0","1","0","Greater Mesopotamia",33.6113,29.6742,"east2690"
"hula1244",0.603850530285747,0.0869157031477211,0.366846655160775,0.751145713922374,"hula1244","1","1","0","Greater Mesopotamia",43.4865,31.9111,"hula1244"
"lish1245",0.604065080333267,0.0839851045155002,0.37618317699096,0.746764191740343,"lish1245","1","1","0","Greater Mesopotamia",44.065281,36.213298,"lish1245"
"boht1238",0.603642265026255,0.0852162130436836,0.374186413860381,0.748484407791033,"boht1238","1","1","0","Greater Mesopotamia",45.084,41.459,"boht1238"
"nucl1706",0.603899274891795,0.0874568907947965,0.366604132542621,0.749780084493793,"nucl1706","0","1","1","Greater Mesopotamia",48.8128,31.3443,"nucl1706"
"west2763",0.603571082061448,0.0864659453109443,0.365334007786714,0.747074029925661,"west2763","0","1","0","Greater Mesopotamia",36.484,33.8162,"west2763"
"amha1245",0.60399703261798,0.0857759412538508,0.374077773542335,0.747246227674628,"amha1245","1","1","1","Greater Abyssinia",39.543456,11.708182,"amha1245"
"argo1244",-0.368641361140462,0.0776961721895871,-0.528127819371803,-0.182886783646195,"argo1244","1","0","1","Greater Abyssinia",39.756,10.6596,"argo1244"
"wola1253",-0.368281064237933,0.0775339925034457,-0.527641007104538,-0.177705002765164,"wola1253","1","0","1","Greater Abyssinia",38.14,8.23,"wola1253"
"basq1248",0.602922610589524,0.0872255479057572,0.364572836850938,0.747660940626945,"basq1248","1","1","1","Europe",-1.31622,43.2787,"basq1248"
"laal1242",-0.368084372841873,0.077899916468347,-0.525963965838423,-0.173567080682566,"laal1242","0","0","0","African Savannah",17.6143,10.0063,"laal1242"
"mund1328",-0.367201337754805,0.0767230627590709,-0.520792644551789,-0.179255380664202,"mund1328","0","0","0","African Savannah",10.2704,6.59969,"mund1328"
"akoo1248",-0.368689148811761,0.0764134479873792,-0.524094388004095,-0.18143250086297,"akoo1248","0","0","0","African Savannah",9.65522,4.9243,"akoo1248"
"mokp1239",0.604188423765838,0.0856464093022573,0.376365538933045,0.752637371364204,"mokp1239","0","1","0","African Savannah",9.23887,4.24178,"mokp1239"
"bafi1243",0.603913707822243,0.087589568633867,0.364227965968321,0.754539941604442,"bafi1243","0","1","0","African Savannah",11.0982,4.72603,"bafi1243"
"bebe1248",0.603988136458168,0.0852520638379637,0.372040452149207,0.748131250490166,"bebe1248","0","1","0","African Savannah",12.824,4.78874,"bebe1248"
"eton1253",-0.368476609703583,0.0755964147993504,-0.52346705062497,-0.180591842527085,"eton1253","0","0","0","African Savannah",11.3935,4.21045,"eton1253"
"bekw1242",-0.368864492121682,0.0766538624232598,-0.525164292744405,-0.185311217319171,"bekw1242","0","0","0","S Africa",14.6527,1.71801,"bekw1242"
"kolc1235",-0.368866488490575,0.0771834898460697,-0.524442070768106,-0.175452827978778,"kolc1235","0","0","0","African Savannah",12.8574,3.65994,"kolc1235"
